scenario,claimed_id,n_broadcasts,single_beacon,lifetime_s,iat_mean,iat_std,iat_cv,beacon_rate,first_seen_s,birth_churn,label
sybil_type3,14118,1,1,0.0,0.0,0.0,0.0,0.0,100.001,41,1
sybil_type3,14120,1,1,0.0,0.0,0.0,0.0,0.0,101.781,42,1
sybil_type3,14121,1,1,0.0,0.0,0.0,0.0,0.0,101.901,42,1
sybil_type3,14122,1,1,0.0,0.0,0.0,0.0,0.0,102.331,46,1
sybil_type3,14123,1,1,0.0,0.0,0.0,0.0,0.0,103.031,39,1
sybil_type3,14125,1,1,0.0,0.0,0.0,0.0,0.0,104.811,44,1
sybil_type3,14126,1,1,0.0,0.0,0.0,0.0,0.0,104.931,44,1
sybil_type3,14127,1,1,0.0,0.0,0.0,0.0,0.0,105.361,46,1
sybil_type3,14128,1,1,0.0,0.0,0.0,0.0,0.0,106.061,42,1
sybil_type3,14130,1,1,0.0,0.0,0.0,0.0,0.0,107.751,45,1
sybil_type3,14131,1,1,0.0,0.0,0.0,0.0,0.0,107.871,45,1
sybil_type3,14132,1,1,0.0,0.0,0.0,0.0,0.0,108.301,45,1
sybil_type3,14133,1,1,0.0,0.0,0.0,0.0,0.0,109.001,43,1
sybil_type3,14135,1,1,0.0,0.0,0.0,0.0,0.0,110.781,42,1
sybil_type3,14136,1,1,0.0,0.0,0.0,0.0,0.0,110.901,42,1
sybil_type3,14137,1,1,0.0,0.0,0.0,0.0,0.0,111.331,48,1
sybil_type3,14138,1,1,0.0,0.0,0.0,0.0,0.0,112.031,41,1
sybil_type3,14140,1,1,0.0,0.0,0.0,0.0,0.0,113.811,44,1
sybil_type3,14141,1,1,0.0,0.0,0.0,0.0,0.0,113.931,44,1
sybil_type3,14142,1,1,0.0,0.0,0.0,0.0,0.0,114.361,43,1
sybil_type3,14143,1,1,0.0,0.0,0.0,0.0,0.0,115.061,41,1
sybil_type3,14145,1,1,0.0,0.0,0.0,0.0,0.0,116.751,45,1
sybil_type3,14146,1,1,0.0,0.0,0.0,0.0,0.0,116.871,45,1
sybil_type3,14147,1,1,0.0,0.0,0.0,0.0,0.0,117.301,42,1
sybil_type3,14148,1,1,0.0,0.0,0.0,0.0,0.0,118.001,40,1
sybil_type3,14150,1,1,0.0,0.0,0.0,0.0,0.0,119.781,32,1
sybil_type3,14151,1,1,0.0,0.0,0.0,0.0,0.0,119.901,32,1
sybil_type3,14265,1,1,0.0,0.0,0.0,0.0,0.0,8.9006,64,1
sybil_type3,14266,1,1,0.0,0.0,0.0,0.0,0.0,9.0206,48,1
sybil_type3,14267,1,1,0.0,0.0,0.0,0.0,0.0,9.4506,48,1
sybil_type3,14268,1,1,0.0,0.0,0.0,0.0,0.0,10.1506,41,1
sybil_type3,14270,1,1,0.0,0.0,0.0,0.0,0.0,11.9306,42,1
sybil_type3,14271,1,1,0.0,0.0,0.0,0.0,0.0,12.0506,46,1
sybil_type3,14272,1,1,0.0,0.0,0.0,0.0,0.0,12.4806,46,1
sybil_type3,14273,1,1,0.0,0.0,0.0,0.0,0.0,13.1806,39,1
sybil_type3,14275,1,1,0.0,0.0,0.0,0.0,0.0,14.9606,44,1
sybil_type3,14276,1,1,0.0,0.0,0.0,0.0,0.0,15.0806,44,1
sybil_type3,14277,1,1,0.0,0.0,0.0,0.0,0.0,15.5106,44,1
sybil_type3,14278,1,1,0.0,0.0,0.0,0.0,0.0,16.2106,40,1
sybil_type3,14280,1,1,0.0,0.0,0.0,0.0,0.0,17.9006,45,1
sybil_type3,14281,1,1,0.0,0.0,0.0,0.0,0.0,18.0206,43,1
sybil_type3,14282,1,1,0.0,0.0,0.0,0.0,0.0,18.4506,43,1
sybil_type3,14283,1,1,0.0,0.0,0.0,0.0,0.0,19.1506,41,1
sybil_type3,14285,1,1,0.0,0.0,0.0,0.0,0.0,20.9306,42,1
sybil_type3,14286,1,1,0.0,0.0,0.0,0.0,0.0,21.0506,46,1
sybil_type3,14287,1,1,0.0,0.0,0.0,0.0,0.0,21.4806,46,1
sybil_type3,14288,1,1,0.0,0.0,0.0,0.0,0.0,22.1806,39,1
sybil_type3,14290,1,1,0.0,0.0,0.0,0.0,0.0,23.9606,44,1
sybil_type3,14291,1,1,0.0,0.0,0.0,0.0,0.0,24.0806,44,1
sybil_type3,14292,1,1,0.0,0.0,0.0,0.0,0.0,24.5106,44,1
sybil_type3,14293,1,1,0.0,0.0,0.0,0.0,0.0,25.2106,40,1
sybil_type3,14295,1,1,0.0,0.0,0.0,0.0,0.0,26.9006,45,1
sybil_type3,14296,1,1,0.0,0.0,0.0,0.0,0.0,27.0206,43,1
sybil_type3,14297,1,1,0.0,0.0,0.0,0.0,0.0,27.4506,43,1
sybil_type3,14298,1,1,0.0,0.0,0.0,0.0,0.0,28.1506,41,1
sybil_type3,14300,1,1,0.0,0.0,0.0,0.0,0.0,29.9306,42,1
sybil_type3,14301,1,1,0.0,0.0,0.0,0.0,0.0,30.0506,46,1
sybil_type3,14302,1,1,0.0,0.0,0.0,0.0,0.0,30.4806,46,1
sybil_type3,14303,1,1,0.0,0.0,0.0,0.0,0.0,31.1806,39,1
sybil_type3,14305,1,1,0.0,0.0,0.0,0.0,0.0,32.9606,44,1
sybil_type3,14306,1,1,0.0,0.0,0.0,0.0,0.0,33.0806,44,1
sybil_type3,14307,1,1,0.0,0.0,0.0,0.0,0.0,33.5106,44,1
sybil_type3,14308,1,1,0.0,0.0,0.0,0.0,0.0,34.2106,40,1
sybil_type3,14310,1,1,0.0,0.0,0.0,0.0,0.0,35.9006,45,1
sybil_type3,14311,1,1,0.0,0.0,0.0,0.0,0.0,36.0206,43,1
sybil_type3,14312,1,1,0.0,0.0,0.0,0.0,0.0,36.4506,43,1
sybil_type3,14313,1,1,0.0,0.0,0.0,0.0,0.0,37.1506,41,1
sybil_type3,14315,1,1,0.0,0.0,0.0,0.0,0.0,38.9306,42,1
sybil_type3,14316,1,1,0.0,0.0,0.0,0.0,0.0,39.0506,46,1
sybil_type3,14317,1,1,0.0,0.0,0.0,0.0,0.0,39.4806,46,1
sybil_type3,14318,1,1,0.0,0.0,0.0,0.0,0.0,40.1806,39,1
sybil_type3,14320,1,1,0.0,0.0,0.0,0.0,0.0,41.9606,44,1
sybil_type3,14321,1,1,0.0,0.0,0.0,0.0,0.0,42.0806,44,1
sybil_type3,14322,1,1,0.0,0.0,0.0,0.0,0.0,42.5106,44,1
sybil_type3,14323,1,1,0.0,0.0,0.0,0.0,0.0,43.2106,40,1
sybil_type3,14325,1,1,0.0,0.0,0.0,0.0,0.0,44.9006,45,1
sybil_type3,14326,1,1,0.0,0.0,0.0,0.0,0.0,45.0206,43,1
sybil_type3,14327,1,1,0.0,0.0,0.0,0.0,0.0,45.4506,43,1
sybil_type3,14328,1,1,0.0,0.0,0.0,0.0,0.0,46.1506,41,1
sybil_type3,14330,1,1,0.0,0.0,0.0,0.0,0.0,47.9306,42,1
sybil_type3,14331,1,1,0.0,0.0,0.0,0.0,0.0,48.0506,46,1
sybil_type3,14332,1,1,0.0,0.0,0.0,0.0,0.0,48.4806,46,1
sybil_type3,14333,1,1,0.0,0.0,0.0,0.0,0.0,49.1806,39,1
sybil_type3,14335,1,1,0.0,0.0,0.0,0.0,0.0,50.9606,44,1
sybil_type3,14336,1,1,0.0,0.0,0.0,0.0,0.0,51.0806,44,1
sybil_type3,14337,1,1,0.0,0.0,0.0,0.0,0.0,51.5106,44,1
sybil_type3,14338,1,1,0.0,0.0,0.0,0.0,0.0,52.2106,40,1
sybil_type3,14340,1,1,0.0,0.0,0.0,0.0,0.0,53.9006,45,1
sybil_type3,14341,1,1,0.0,0.0,0.0,0.0,0.0,54.0206,43,1
sybil_type3,14342,1,1,0.0,0.0,0.0,0.0,0.0,54.4506,43,1
sybil_type3,14343,1,1,0.0,0.0,0.0,0.0,0.0,55.1506,41,1
sybil_type3,14345,1,1,0.0,0.0,0.0,0.0,0.0,56.9306,42,1
sybil_type3,14346,1,1,0.0,0.0,0.0,0.0,0.0,57.0506,46,1
sybil_type3,14347,1,1,0.0,0.0,0.0,0.0,0.0,57.4806,46,1
sybil_type3,14348,1,1,0.0,0.0,0.0,0.0,0.0,58.1806,39,1
sybil_type3,14350,1,1,0.0,0.0,0.0,0.0,0.0,59.9606,45,1
sybil_type3,14351,1,1,0.0,0.0,0.0,0.0,0.0,60.0806,46,1
sybil_type3,14352,1,1,0.0,0.0,0.0,0.0,0.0,60.5106,46,1
sybil_type3,14353,1,1,0.0,0.0,0.0,0.0,0.0,61.2106,42,1
sybil_type3,14355,1,1,0.0,0.0,0.0,0.0,0.0,62.9006,45,1
sybil_type3,14356,1,1,0.0,0.0,0.0,0.0,0.0,63.0206,45,1
sybil_type3,14357,1,1,0.0,0.0,0.0,0.0,0.0,63.4506,45,1
sybil_type3,14358,1,1,0.0,0.0,0.0,0.0,0.0,64.1506,43,1
sybil_type3,14360,1,1,0.0,0.0,0.0,0.0,0.0,65.9306,41,1
sybil_type3,14361,1,1,0.0,0.0,0.0,0.0,0.0,66.0506,48,1
sybil_type3,14362,1,1,0.0,0.0,0.0,0.0,0.0,66.4806,48,1
sybil_type3,14363,1,1,0.0,0.0,0.0,0.0,0.0,67.1806,41,1
sybil_type3,14365,1,1,0.0,0.0,0.0,0.0,0.0,68.9606,42,1
sybil_type3,14366,1,1,0.0,0.0,0.0,0.0,0.0,69.0806,46,1
sybil_type3,14367,1,1,0.0,0.0,0.0,0.0,0.0,69.5106,46,1
sybil_type3,14368,1,1,0.0,0.0,0.0,0.0,0.0,70.2106,42,1
sybil_type3,14370,1,1,0.0,0.0,0.0,0.0,0.0,71.9006,44,1
sybil_type3,14371,1,1,0.0,0.0,0.0,0.0,0.0,72.0206,45,1
sybil_type3,14372,1,1,0.0,0.0,0.0,0.0,0.0,72.4506,45,1
sybil_type3,14373,1,1,0.0,0.0,0.0,0.0,0.0,73.1506,41,1
sybil_type3,14375,1,1,0.0,0.0,0.0,0.0,0.0,74.9306,40,1
sybil_type3,14376,1,1,0.0,0.0,0.0,0.0,0.0,75.0506,45,1
sybil_type3,14377,1,1,0.0,0.0,0.0,0.0,0.0,75.4806,45,1
sybil_type3,14378,1,1,0.0,0.0,0.0,0.0,0.0,76.1806,39,1
sybil_type3,14380,1,1,0.0,0.0,0.0,0.0,0.0,77.9606,41,1
sybil_type3,14381,1,1,0.0,0.0,0.0,0.0,0.0,78.0806,42,1
sybil_type3,14382,1,1,0.0,0.0,0.0,0.0,0.0,78.5106,42,1
sybil_type3,14383,1,1,0.0,0.0,0.0,0.0,0.0,79.2106,40,1
sybil_type3,14385,1,1,0.0,0.0,0.0,0.0,0.0,80.9006,43,1
sybil_type3,14386,1,1,0.0,0.0,0.0,0.0,0.0,81.0206,42,1
sybil_type3,14387,1,1,0.0,0.0,0.0,0.0,0.0,81.4506,42,1
sybil_type3,14388,1,1,0.0,0.0,0.0,0.0,0.0,82.1506,40,1
sybil_type3,14390,1,1,0.0,0.0,0.0,0.0,0.0,83.9306,38,1
sybil_type3,14391,1,1,0.0,0.0,0.0,0.0,0.0,84.0506,43,1
sybil_type3,14392,1,1,0.0,0.0,0.0,0.0,0.0,84.4806,43,1
sybil_type3,14393,1,1,0.0,0.0,0.0,0.0,0.0,85.1806,38,1
sybil_type3,14395,1,1,0.0,0.0,0.0,0.0,0.0,86.9606,42,1
sybil_type3,14396,1,1,0.0,0.0,0.0,0.0,0.0,87.0806,43,1
sybil_type3,14397,1,1,0.0,0.0,0.0,0.0,0.0,87.5106,43,1
sybil_type3,14398,1,1,0.0,0.0,0.0,0.0,0.0,88.2106,39,1
sybil_type3,14400,1,1,0.0,0.0,0.0,0.0,0.0,89.9006,43,1
sybil_type3,14401,1,1,0.0,0.0,0.0,0.0,0.0,90.0206,42,1
sybil_type3,14402,1,1,0.0,0.0,0.0,0.0,0.0,90.4506,42,1
sybil_type3,14403,1,1,0.0,0.0,0.0,0.0,0.0,91.1506,40,1
sybil_type3,14405,1,1,0.0,0.0,0.0,0.0,0.0,92.9306,42,1
sybil_type3,14406,1,1,0.0,0.0,0.0,0.0,0.0,93.0506,46,1
sybil_type3,14407,1,1,0.0,0.0,0.0,0.0,0.0,93.4806,46,1
sybil_type3,14408,1,1,0.0,0.0,0.0,0.0,0.0,94.1806,39,1
sybil_type3,14410,1,1,0.0,0.0,0.0,0.0,0.0,95.9606,42,1
sybil_type3,14411,1,1,0.0,0.0,0.0,0.0,0.0,96.0806,42,1
sybil_type3,14412,1,1,0.0,0.0,0.0,0.0,0.0,96.5106,42,1
sybil_type3,14413,1,1,0.0,0.0,0.0,0.0,0.0,97.2106,40,1
sybil_type3,14415,1,1,0.0,0.0,0.0,0.0,0.0,98.9006,43,1
sybil_type3,14416,1,1,0.0,0.0,0.0,0.0,0.0,99.0206,42,1
sybil_type3,14417,1,1,0.0,0.0,0.0,0.0,0.0,99.4506,42,1
sybil_type3,14418,1,1,0.0,0.0,0.0,0.0,0.0,100.151,41,1
sybil_type3,14420,1,1,0.0,0.0,0.0,0.0,0.0,101.931,42,1
sybil_type3,14421,1,1,0.0,0.0,0.0,0.0,0.0,102.051,46,1
sybil_type3,14422,1,1,0.0,0.0,0.0,0.0,0.0,102.481,46,1
sybil_type3,14423,1,1,0.0,0.0,0.0,0.0,0.0,103.181,39,1
sybil_type3,14425,1,1,0.0,0.0,0.0,0.0,0.0,104.961,44,1
sybil_type3,14426,1,1,0.0,0.0,0.0,0.0,0.0,105.081,46,1
sybil_type3,14427,1,1,0.0,0.0,0.0,0.0,0.0,105.511,46,1
sybil_type3,14428,1,1,0.0,0.0,0.0,0.0,0.0,106.211,42,1
sybil_type3,14430,1,1,0.0,0.0,0.0,0.0,0.0,107.901,45,1
sybil_type3,14431,1,1,0.0,0.0,0.0,0.0,0.0,108.021,45,1
sybil_type3,14432,1,1,0.0,0.0,0.0,0.0,0.0,108.451,45,1
sybil_type3,14433,1,1,0.0,0.0,0.0,0.0,0.0,109.151,43,1
sybil_type3,14435,1,1,0.0,0.0,0.0,0.0,0.0,110.931,42,1
sybil_type3,14436,1,1,0.0,0.0,0.0,0.0,0.0,111.051,48,1
sybil_type3,14437,1,1,0.0,0.0,0.0,0.0,0.0,111.481,48,1
sybil_type3,14438,1,1,0.0,0.0,0.0,0.0,0.0,112.181,41,1
sybil_type3,14440,1,1,0.0,0.0,0.0,0.0,0.0,113.961,44,1
sybil_type3,14441,1,1,0.0,0.0,0.0,0.0,0.0,114.081,43,1
sybil_type3,14442,1,1,0.0,0.0,0.0,0.0,0.0,114.511,43,1
sybil_type3,14443,1,1,0.0,0.0,0.0,0.0,0.0,115.211,41,1
sybil_type3,14445,1,1,0.0,0.0,0.0,0.0,0.0,116.901,45,1
sybil_type3,14446,1,1,0.0,0.0,0.0,0.0,0.0,117.021,42,1
sybil_type3,14447,1,1,0.0,0.0,0.0,0.0,0.0,117.451,42,1
sybil_type3,14448,1,1,0.0,0.0,0.0,0.0,0.0,118.151,40,1
sybil_type3,14450,1,1,0.0,0.0,0.0,0.0,0.0,119.931,32,1
sybil_type3,14765,1,1,0.0,0.0,0.0,0.0,0.0,9.2106,48,1
sybil_type3,14766,1,1,0.0,0.0,0.0,0.0,0.0,9.3306,48,1
sybil_type3,14767,1,1,0.0,0.0,0.0,0.0,0.0,9.7606,48,1
sybil_type3,14768,1,1,0.0,0.0,0.0,0.0,0.0,10.4606,41,1
sybil_type3,14770,1,1,0.0,0.0,0.0,0.0,0.0,12.1506,46,1
sybil_type3,14771,1,1,0.0,0.0,0.0,0.0,0.0,12.2706,46,1
sybil_type3,14772,1,1,0.0,0.0,0.0,0.0,0.0,12.7006,46,1
sybil_type3,14773,1,1,0.0,0.0,0.0,0.0,0.0,13.4006,39,1
sybil_type3,14775,1,1,0.0,0.0,0.0,0.0,0.0,15.1806,44,1
sybil_type3,14776,1,1,0.0,0.0,0.0,0.0,0.0,15.3006,44,1
sybil_type3,14777,1,1,0.0,0.0,0.0,0.0,0.0,15.7306,44,1
sybil_type3,14778,1,1,0.0,0.0,0.0,0.0,0.0,16.4306,40,1
sybil_type3,14780,1,1,0.0,0.0,0.0,0.0,0.0,18.2106,43,1
sybil_type3,14781,1,1,0.0,0.0,0.0,0.0,0.0,18.3306,43,1
sybil_type3,14782,1,1,0.0,0.0,0.0,0.0,0.0,18.7606,43,1
sybil_type3,14783,1,1,0.0,0.0,0.0,0.0,0.0,19.4606,41,1
sybil_type3,14785,1,1,0.0,0.0,0.0,0.0,0.0,21.1506,46,1
sybil_type3,14786,1,1,0.0,0.0,0.0,0.0,0.0,21.2706,46,1
sybil_type3,14787,1,1,0.0,0.0,0.0,0.0,0.0,21.7006,46,1
sybil_type3,14788,1,1,0.0,0.0,0.0,0.0,0.0,22.4006,39,1
sybil_type3,14790,1,1,0.0,0.0,0.0,0.0,0.0,24.1806,44,1
sybil_type3,14791,1,1,0.0,0.0,0.0,0.0,0.0,24.3006,44,1
sybil_type3,14792,1,1,0.0,0.0,0.0,0.0,0.0,24.7306,44,1
sybil_type3,14793,1,1,0.0,0.0,0.0,0.0,0.0,25.4306,40,1
sybil_type3,14795,1,1,0.0,0.0,0.0,0.0,0.0,27.2106,43,1
sybil_type3,14796,1,1,0.0,0.0,0.0,0.0,0.0,27.3306,43,1
sybil_type3,14797,1,1,0.0,0.0,0.0,0.0,0.0,27.7606,43,1
sybil_type3,14798,1,1,0.0,0.0,0.0,0.0,0.0,28.4606,41,1
sybil_type3,14800,1,1,0.0,0.0,0.0,0.0,0.0,30.1506,46,1
sybil_type3,14801,1,1,0.0,0.0,0.0,0.0,0.0,30.2706,46,1
sybil_type3,14802,1,1,0.0,0.0,0.0,0.0,0.0,30.7006,46,1
sybil_type3,14803,1,1,0.0,0.0,0.0,0.0,0.0,31.4006,39,1
sybil_type3,14805,1,1,0.0,0.0,0.0,0.0,0.0,33.1806,44,1
sybil_type3,14806,1,1,0.0,0.0,0.0,0.0,0.0,33.3006,44,1
sybil_type3,14807,1,1,0.0,0.0,0.0,0.0,0.0,33.7306,44,1
sybil_type3,14808,1,1,0.0,0.0,0.0,0.0,0.0,34.4306,40,1
sybil_type3,14810,1,1,0.0,0.0,0.0,0.0,0.0,36.2106,43,1
sybil_type3,14811,1,1,0.0,0.0,0.0,0.0,0.0,36.3306,43,1
sybil_type3,14812,1,1,0.0,0.0,0.0,0.0,0.0,36.7606,43,1
sybil_type3,14813,1,1,0.0,0.0,0.0,0.0,0.0,37.4606,41,1
sybil_type3,14815,1,1,0.0,0.0,0.0,0.0,0.0,39.1506,46,1
sybil_type3,14816,1,1,0.0,0.0,0.0,0.0,0.0,39.2706,46,1
sybil_type3,14817,1,1,0.0,0.0,0.0,0.0,0.0,39.7006,46,1
sybil_type3,14818,1,1,0.0,0.0,0.0,0.0,0.0,40.4006,39,1
sybil_type3,14820,1,1,0.0,0.0,0.0,0.0,0.0,42.1806,44,1
sybil_type3,14821,1,1,0.0,0.0,0.0,0.0,0.0,42.3006,44,1
sybil_type3,14822,1,1,0.0,0.0,0.0,0.0,0.0,42.7306,44,1
sybil_type3,14823,1,1,0.0,0.0,0.0,0.0,0.0,43.4306,40,1
sybil_type3,14825,1,1,0.0,0.0,0.0,0.0,0.0,45.2106,43,1
sybil_type3,14826,1,1,0.0,0.0,0.0,0.0,0.0,45.3306,43,1
sybil_type3,14827,1,1,0.0,0.0,0.0,0.0,0.0,45.7606,43,1
sybil_type3,14828,1,1,0.0,0.0,0.0,0.0,0.0,46.4606,41,1
sybil_type3,14830,1,1,0.0,0.0,0.0,0.0,0.0,48.1506,46,1
sybil_type3,14831,1,1,0.0,0.0,0.0,0.0,0.0,48.2706,46,1
sybil_type3,14832,1,1,0.0,0.0,0.0,0.0,0.0,48.7006,46,1
sybil_type3,14833,1,1,0.0,0.0,0.0,0.0,0.0,49.4006,39,1
sybil_type3,14835,1,1,0.0,0.0,0.0,0.0,0.0,51.1806,44,1
sybil_type3,14836,1,1,0.0,0.0,0.0,0.0,0.0,51.3006,44,1
sybil_type3,14837,1,1,0.0,0.0,0.0,0.0,0.0,51.7306,44,1
sybil_type3,14838,1,1,0.0,0.0,0.0,0.0,0.0,52.4306,40,1
sybil_type3,14840,1,1,0.0,0.0,0.0,0.0,0.0,54.2106,43,1
sybil_type3,14841,1,1,0.0,0.0,0.0,0.0,0.0,54.3306,43,1
sybil_type3,14842,1,1,0.0,0.0,0.0,0.0,0.0,54.7606,43,1
sybil_type3,14843,1,1,0.0,0.0,0.0,0.0,0.0,55.4606,41,1
sybil_type3,14845,1,1,0.0,0.0,0.0,0.0,0.0,57.1506,46,1
sybil_type3,14846,1,1,0.0,0.0,0.0,0.0,0.0,57.2706,46,1
sybil_type3,14847,1,1,0.0,0.0,0.0,0.0,0.0,57.7006,46,1
sybil_type3,14848,1,1,0.0,0.0,0.0,0.0,0.0,58.4006,39,1
sybil_type3,14850,1,1,0.0,0.0,0.0,0.0,0.0,60.1806,46,1
sybil_type3,14851,1,1,0.0,0.0,0.0,0.0,0.0,60.3006,46,1
sybil_type3,14852,1,1,0.0,0.0,0.0,0.0,0.0,60.7306,46,1
sybil_type3,14853,1,1,0.0,0.0,0.0,0.0,0.0,61.4306,42,1
sybil_type3,14855,1,1,0.0,0.0,0.0,0.0,0.0,63.2106,45,1
sybil_type3,14856,1,1,0.0,0.0,0.0,0.0,0.0,63.3306,45,1
sybil_type3,14857,1,1,0.0,0.0,0.0,0.0,0.0,63.7606,45,1
sybil_type3,14858,1,1,0.0,0.0,0.0,0.0,0.0,64.4606,43,1
sybil_type3,14860,1,1,0.0,0.0,0.0,0.0,0.0,66.1506,48,1
sybil_type3,14861,1,1,0.0,0.0,0.0,0.0,0.0,66.2706,48,1
sybil_type3,14862,1,1,0.0,0.0,0.0,0.0,0.0,66.7006,48,1
sybil_type3,14863,1,1,0.0,0.0,0.0,0.0,0.0,67.4006,41,1
sybil_type3,14865,1,1,0.0,0.0,0.0,0.0,0.0,69.1806,46,1
sybil_type3,14866,1,1,0.0,0.0,0.0,0.0,0.0,69.3006,46,1
sybil_type3,14867,1,1,0.0,0.0,0.0,0.0,0.0,69.7306,46,1
sybil_type3,14868,1,1,0.0,0.0,0.0,0.0,0.0,70.4306,42,1
sybil_type3,14870,1,1,0.0,0.0,0.0,0.0,0.0,72.2106,45,1
sybil_type3,14871,1,1,0.0,0.0,0.0,0.0,0.0,72.3306,45,1
sybil_type3,14872,1,1,0.0,0.0,0.0,0.0,0.0,72.7606,45,1
sybil_type3,14873,1,1,0.0,0.0,0.0,0.0,0.0,73.4606,41,1
sybil_type3,14875,1,1,0.0,0.0,0.0,0.0,0.0,75.1506,45,1
sybil_type3,14876,1,1,0.0,0.0,0.0,0.0,0.0,75.2706,45,1
sybil_type3,14877,1,1,0.0,0.0,0.0,0.0,0.0,75.7006,45,1
sybil_type3,14878,1,1,0.0,0.0,0.0,0.0,0.0,76.4006,39,1
sybil_type3,14880,1,1,0.0,0.0,0.0,0.0,0.0,78.1806,42,1
sybil_type3,14881,1,1,0.0,0.0,0.0,0.0,0.0,78.3006,42,1
sybil_type3,14882,1,1,0.0,0.0,0.0,0.0,0.0,78.7306,42,1
sybil_type3,14883,1,1,0.0,0.0,0.0,0.0,0.0,79.4306,40,1
sybil_type3,14885,1,1,0.0,0.0,0.0,0.0,0.0,81.2106,42,1
sybil_type3,14886,1,1,0.0,0.0,0.0,0.0,0.0,81.3306,42,1
sybil_type3,14887,1,1,0.0,0.0,0.0,0.0,0.0,81.7606,42,1
sybil_type3,14888,1,1,0.0,0.0,0.0,0.0,0.0,82.4606,40,1
sybil_type3,14890,1,1,0.0,0.0,0.0,0.0,0.0,84.1506,43,1
sybil_type3,14891,1,1,0.0,0.0,0.0,0.0,0.0,84.2706,43,1
sybil_type3,14892,1,1,0.0,0.0,0.0,0.0,0.0,84.7006,43,1
sybil_type3,14893,1,1,0.0,0.0,0.0,0.0,0.0,85.4006,38,1
sybil_type3,14895,1,1,0.0,0.0,0.0,0.0,0.0,87.1806,43,1
sybil_type3,14896,1,1,0.0,0.0,0.0,0.0,0.0,87.3006,43,1
sybil_type3,14897,1,1,0.0,0.0,0.0,0.0,0.0,87.7306,43,1
sybil_type3,14898,1,1,0.0,0.0,0.0,0.0,0.0,88.4306,39,1
sybil_type3,14900,1,1,0.0,0.0,0.0,0.0,0.0,90.2106,42,1
sybil_type3,14901,1,1,0.0,0.0,0.0,0.0,0.0,90.3306,42,1
sybil_type3,14902,1,1,0.0,0.0,0.0,0.0,0.0,90.7606,42,1
sybil_type3,14903,1,1,0.0,0.0,0.0,0.0,0.0,91.4606,40,1
sybil_type3,14905,1,1,0.0,0.0,0.0,0.0,0.0,93.1506,46,1
sybil_type3,14906,1,1,0.0,0.0,0.0,0.0,0.0,93.2706,46,1
sybil_type3,14907,1,1,0.0,0.0,0.0,0.0,0.0,93.7006,46,1
sybil_type3,14908,1,1,0.0,0.0,0.0,0.0,0.0,94.4006,39,1
sybil_type3,14910,1,1,0.0,0.0,0.0,0.0,0.0,96.1806,42,1
sybil_type3,14911,1,1,0.0,0.0,0.0,0.0,0.0,96.3006,42,1
sybil_type3,14912,1,1,0.0,0.0,0.0,0.0,0.0,96.7306,42,1
sybil_type3,14913,1,1,0.0,0.0,0.0,0.0,0.0,97.4306,40,1
sybil_type3,14915,1,1,0.0,0.0,0.0,0.0,0.0,99.2106,42,1
sybil_type3,14916,1,1,0.0,0.0,0.0,0.0,0.0,99.3306,42,1
sybil_type3,14917,1,1,0.0,0.0,0.0,0.0,0.0,99.7606,42,1
sybil_type3,14918,1,1,0.0,0.0,0.0,0.0,0.0,100.461,41,1
sybil_type3,14920,1,1,0.0,0.0,0.0,0.0,0.0,102.151,46,1
sybil_type3,14921,1,1,0.0,0.0,0.0,0.0,0.0,102.271,46,1
sybil_type3,14922,1,1,0.0,0.0,0.0,0.0,0.0,102.701,46,1
sybil_type3,14923,1,1,0.0,0.0,0.0,0.0,0.0,103.401,39,1
sybil_type3,14925,1,1,0.0,0.0,0.0,0.0,0.0,105.181,46,1
sybil_type3,14926,1,1,0.0,0.0,0.0,0.0,0.0,105.301,46,1
sybil_type3,14927,1,1,0.0,0.0,0.0,0.0,0.0,105.731,46,1
sybil_type3,14928,1,1,0.0,0.0,0.0,0.0,0.0,106.431,42,1
sybil_type3,14930,1,1,0.0,0.0,0.0,0.0,0.0,108.211,45,1
sybil_type3,14931,1,1,0.0,0.0,0.0,0.0,0.0,108.331,45,1
sybil_type3,14932,1,1,0.0,0.0,0.0,0.0,0.0,108.761,45,1
sybil_type3,14933,1,1,0.0,0.0,0.0,0.0,0.0,109.461,43,1
sybil_type3,14935,1,1,0.0,0.0,0.0,0.0,0.0,111.151,48,1
sybil_type3,14936,1,1,0.0,0.0,0.0,0.0,0.0,111.271,48,1
sybil_type3,14937,1,1,0.0,0.0,0.0,0.0,0.0,111.701,48,1
sybil_type3,14938,1,1,0.0,0.0,0.0,0.0,0.0,112.401,41,1
sybil_type3,14940,1,1,0.0,0.0,0.0,0.0,0.0,114.181,43,1
sybil_type3,14941,1,1,0.0,0.0,0.0,0.0,0.0,114.301,43,1
sybil_type3,14942,1,1,0.0,0.0,0.0,0.0,0.0,114.731,43,1
sybil_type3,14943,1,1,0.0,0.0,0.0,0.0,0.0,115.431,41,1
sybil_type3,14945,1,1,0.0,0.0,0.0,0.0,0.0,117.211,42,1
sybil_type3,14946,1,1,0.0,0.0,0.0,0.0,0.0,117.331,42,1
sybil_type3,14947,1,1,0.0,0.0,0.0,0.0,0.0,117.761,42,1
sybil_type3,14948,1,1,0.0,0.0,0.0,0.0,0.0,118.461,40,1
sybil_type3,15065,1,1,0.0,0.0,0.0,0.0,0.0,9.3606,48,1
